Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
204,-0.0058,0.0001,100.0,518.67,642.21,1587.52,1402.28,14.62,21.61,553.64,2388.07,9067.79,1.3,47.35,521.6,2388.06,8145.86,8.4173,0.03,392,2388,100.0,38.83,23.3226,0
205,0.0017,0.0003,100.0,518.67,642.19,1592.92,1402.87,14.62,21.61,554.55,2388.03,9063.57,1.3,47.35,522.23,2388.05,8156.46,8.4243,0.03,394,2388,100.0,38.81,23.3184,1
206,-0.0009,-0.0003,100.0,518.67,642.13,1583.23,1407.0,14.62,21.61,554.5,2388.07,9070.43,1.3,47.5,522.02,2388.04,8147.08,8.4073,0.03,393,2388,100.0,38.75,23.3177,1
207,-0.004,0.0002,100.0,518.67,642.18,1593.57,1408.64,14.62,21.61,553.68,2388.06,9066.27,1.3,47.4,521.83,2387.97,8150.31,8.403,0.03,393,2388,100.0,38.99,23.2619,1
208,-0.0006,-0.0,100.0,518.67,641.37,1590.22,1403.04,14.62,21.61,553.79,2388.06,9071.66,1.3,47.46,521.99,2388.06,8143.56,8.4393,0.03,393,2388,100.0,38.84,23.2968,1
209,0.0,-0.0004,100.0,518.67,642.58,1583.62,1399.97,14.62,21.61,553.96,2388.04,9068.54,1.3,47.3,521.66,2388.07,8149.82,8.4519,0.03,392,2388,100.0,38.94,23.3475,1
210,-0.0028,-0.0005,100.0,518.67,643.03,1586.21,1411.7,14.62,21.61,554.23,2388.06,9071.1,1.3,47.4,521.5,2388.08,8150.15,8.4186,0.03,392,2388,100.0,38.89,23.2863,1
211,0.0027,0.0005,100.0,518.67,642.54,1593.12,1407.37,14.62,21.61,553.9,2388.01,9072.41,1.3,47.51,522.0,2388.06,8149.03,8.4315,0.03,394,2388,100.0,39.0,23.3309,1
212,0.0,0.0004,100.0,518.67,642.16,1587.38,1409.88,14.62,21.61,554.38,2388.05,9070.18,1.3,47.48,522.26,2388.05,8148.52,8.4084,0.03,392,2388,100.0,38.96,23.2682,1
213,-0.0016,-0.0004,100.0,518.67,641.54,1578.71,1412.95,14.62,21.61,553.76,2388.02,9071.39,1.3,47.42,522.1,2388.04,8149.65,8.4113,0.03,394,2388,100.0,38.87,23.2614,1
214,-0.0006,-0.0003,100.0,518.67,642.17,1585.08,1402.6,14.62,21.61,553.96,2388.0,9083.16,1.3,47.39,521.59,2388.06,8150.58,8.4351,0.03,393,2388,100.0,38.7,23.258,1
215,0.0035,-0.0,100.0,518.67,642.25,1594.39,1401.31,14.62,21.61,554.97,2388.03,9068.63,1.3,47.2,522.21,2388.01,8147.52,8.4106,0.03,392,2388,100.0,38.84,23.3604,1
216,-0.0006,-0.0004,100.0,518.67,642.43,1580.87,1409.8,14.62,21.61,553.76,2388.03,9065.8,1.3,47.43,521.72,2388.11,8143.52,8.4104,0.03,392,2388,100.0,38.94,23.3738,1
217,0.0013,0.0003,100.0,518.67,642.37,1586.69,1410.93,14.62,21.61,553.91,2388.06,9072.09,1.3,47.46,521.83,2388.06,8153.92,8.4193,0.03,392,2388,100.0,38.84,23.3013,1
218,0.0021,0.0003,100.0,518.67,642.79,1582.75,1407.1,14.62,21.61,553.57,2388.09,9065.76,1.3,47.56,521.53,2388.03,8155.25,8.4254,0.03,393,2388,100.0,38.84,23.3045,1
219,0.0025,0.0004,100.0,518.67,642.66,1588.26,1399.33,14.62,21.61,553.86,2388.05,9071.33,1.3,47.49,521.43,2388.03,8151.25,8.4083,0.03,392,2388,100.0,38.84,23.3584,1
220,-0.0052,0.0002,100.0,518.67,642.5,1586.27,1408.97,14.62,21.61,554.31,2388.08,9062.78,1.3,47.48,521.74,2388.0,8151.08,8.4382,0.03,392,2388,100.0,38.83,23.3041,1
221,0.0013,-0.0004,100.0,518.67,642.27,1592.57,1404.84,14.62,21.61,553.97,2388.09,9069.68,1.3,47.3,522.08,2388.05,8153.37,8.4103,0.03,394,2388,100.0,38.7,23.2508,1
222,0.0028,-0.0002,100.0,518.67,642.37,1591.87,1405.94,14.62,21.61,554.05,2388.05,9077.54,1.3,47.19,521.41,2388.02,8151.68,8.4327,0.03,392,2388,100.0,38.9,23.2944,1
223,-0.0038,0.0003,100.0,518.67,642.69,1588.6,1412.36,14.62,21.61,553.96,2388.05,9075.58,1.3,47.48,521.76,2388.02,8151.65,8.4642,0.03,393,2388,100.0,38.92,23.2564,1
224,0.0017,0.0001,100.0,518.67,642.43,1594.73,1407.49,14.62,21.61,553.45,2388.07,9072.09,1.3,47.38,521.7,2388.08,8147.93,8.4058,0.03,393,2388,100.0,38.79,23.2805,1
225,0.0012,0.0002,100.0,518.67,642.5,1582.49,1399.47,14.62,21.61,553.7,2387.97,9075.74,1.3,47.46,522.17,2388.0,8149.64,8.3997,0.03,391,2388,100.0,38.69,23.2809,1
226,-0.0031,0.0005,100.0,518.67,642.26,1590.64,1412.53,14.62,21.61,553.59,2388.1,9074.26,1.3,47.41,521.74,2388.09,8149.11,8.4481,0.03,392,2388,100.0,38.83,23.3526,1
227,0.0022,0.0001,100.0,518.67,642.0,1593.79,1401.91,14.62,21.61,553.96,2388.05,9076.04,1.3,47.47,521.41,2388.1,8153.73,8.4482,0.03,393,2388,100.0,38.88,23.3501,1
228,0.0002,0.0004,100.0,518.67,642.86,1589.76,1409.67,14.62,21.61,554.19,2388.06,9077.59,1.3,47.56,522.21,2388.11,8156.51,8.3975,0.03,393,2388,100.0,38.92,23.2796,1
229,0.0031,0.0002,100.0,518.67,642.97,1586.22,1409.57,14.62,21.61,553.37,2388.04,9070.42,1.3,47.47,520.92,2388.07,8150.59,8.4303,0.03,394,2388,100.0,38.96,23.4002,1
230,-0.0019,0.0005,100.0,518.67,642.68,1592.49,1409.75,14.62,21.61,553.96,2388.1,9074.98,1.3,47.42,521.45,2388.05,8152.03,8.4469,0.03,392,2388,100.0,38.68,23.297,1
231,0.0016,-0.0004,100.0,518.67,642.52,1588.08,1411.35,14.62,21.61,553.97,2388.03,9084.06,1.3,47.36,522.0,2388.1,8149.83,8.4395,0.03,394,2388,100.0,38.75,23.3512,1
232,0.0005,0.0003,100.0,518.67,642.74,1587.01,1403.65,14.62,21.61,554.22,2388.07,9073.7,1.3,47.38,521.73,2388.08,8152.62,8.4148,0.03,393,2388,100.0,38.84,23.3077,1
233,0.0012,-0.0002,100.0,518.67,642.84,1590.45,1401.68,14.62,21.61,554.05,2388.09,9076.91,1.3,47.53,521.65,2388.08,8155.64,8.4572,0.03,394,2388,100.0,38.73,23.3177,1
234,-0.0006,0.0,100.0,518.67,642.62,1588.04,1399.79,14.62,21.61,553.6,2388.07,9072.79,1.3,47.51,521.73,2388.03,8154.65,8.4276,0.03,393,2388,100.0,38.84,23.36,1
235,0.0004,-0.0,100.0,518.67,643.02,1593.79,1405.37,14.62,21.61,553.29,2388.05,9080.66,1.3,47.35,520.91,2388.05,8155.22,8.4498,0.03,393,2388,100.0,38.83,23.3154,1
236,-0.0022,-0.0001,100.0,518.67,641.75,1588.28,1406.55,14.62,21.61,554.12,2388.07,9079.5,1.3,47.4,521.52,2388.11,8156.95,8.4414,0.03,393,2388,100.0,38.98,23.301,1
237,0.0014,-0.0002,100.0,518.67,642.65,1585.9,1403.35,14.62,21.61,553.3,2388.04,9069.64,1.3,47.48,521.37,2388.07,8153.44,8.4288,0.03,394,2388,100.0,38.91,23.3586,1
238,-0.0016,0.0004,100.0,518.67,642.72,1591.72,1405.67,14.62,21.61,553.85,2388.04,9075.12,1.3,47.5,521.47,2388.12,8158.57,8.4242,0.03,392,2388,100.0,39.11,23.2195,1
239,-0.0013,0.0,100.0,518.67,643.18,1589.87,1406.15,14.62,21.61,553.58,2388.1,9077.17,1.3,47.46,521.19,2388.06,8154.05,8.437,0.03,392,2388,100.0,38.87,23.2048,1
240,-0.001,0.0001,100.0,518.67,643.08,1585.76,1406.56,14.62,21.61,554.03,2388.1,9083.08,1.3,47.37,521.72,2388.05,8152.63,8.4433,0.03,394,2388,100.0,38.88,23.2743,1
241,-0.0014,-0.0005,100.0,518.67,642.6,1582.53,1404.58,14.62,21.61,553.23,2388.03,9068.21,1.3,47.42,521.3,2388.03,8155.26,8.4,0.03,393,2388,100.0,38.74,23.379,1
242,0.0023,0.0001,100.0,518.67,642.76,1592.96,1406.04,14.62,21.61,553.06,2388.1,9077.4,1.3,47.56,521.41,2388.08,8151.3,8.4457,0.03,393,2388,100.0,38.84,23.2601,1
243,-0.0015,-0.0001,100.0,518.67,642.99,1590.52,1404.6,14.62,21.61,553.7,2388.1,9079.67,1.3,47.55,521.9,2388.1,8152.89,8.445,0.03,394,2388,100.0,38.82,23.2343,1
244,-0.0015,-0.0002,100.0,518.67,642.86,1588.3,1412.82,14.62,21.61,554.02,2388.09,9082.71,1.3,47.6,521.59,2388.03,8156.08,8.446,0.03,394,2388,100.0,38.81,23.194,1
245,0.0012,-0.0002,100.0,518.67,642.73,1588.9,1410.35,14.62,21.61,554.42,2388.11,9081.15,1.3,47.4,521.98,2388.07,8158.67,8.449,0.03,394,2388,100.0,38.85,23.3974,1
246,0.0013,0.0001,100.0,518.67,642.27,1586.84,1404.77,14.62,21.61,553.52,2388.03,9082.57,1.3,47.49,521.3,2388.08,8157.22,8.4907,0.03,394,2388,100.0,38.89,23.2532,1
247,0.0017,0.0003,100.0,518.67,642.4,1597.28,1413.7,14.62,21.61,553.27,2388.07,9078.56,1.3,47.56,521.6,2388.06,8158.15,8.4585,0.03,393,2388,100.0,38.83,23.3051,1
248,0.0005,-0.0,100.0,518.67,642.62,1586.81,1408.13,14.62,21.61,553.45,2388.04,9084.82,1.3,47.52,521.6,2388.13,8161.6,8.4144,0.03,394,2388,100.0,38.99,23.2846,1
249,-0.0029,-0.0001,100.0,518.67,642.58,1594.57,1412.05,14.62,21.61,553.14,2388.08,9081.26,1.3,47.62,521.55,2388.11,8161.51,8.4124,0.03,394,2388,100.0,38.96,23.2566,1
250,0.0005,-0.0003,100.0,518.67,642.97,1591.47,1405.68,14.62,21.61,553.37,2388.05,9083.28,1.3,47.53,521.73,2388.06,8154.44,8.4849,0.03,395,2388,100.0,38.93,23.2992,1
251,0.001,-0.0005,100.0,518.67,642.71,1590.83,1417.57,14.62,21.61,553.5,2388.07,9091.07,1.3,47.61,521.2,2388.04,8159.08,8.4694,0.03,394,2388,100.0,38.77,23.2924,1
252,0.0004,-0.0005,100.0,518.67,642.22,1592.45,1411.55,14.62,21.61,553.66,2388.06,9083.31,1.3,47.49,521.36,2388.07,8160.61,8.4362,0.03,394,2388,100.0,38.73,23.217,1
253,-0.0025,-0.0005,100.0,518.67,642.86,1596.0,1408.79,14.62,21.61,553.96,2388.05,9083.47,1.3,47.63,521.34,2388.11,8150.63,8.4351,0.03,394,2388,100.0,38.8,23.2343,1
254,0.0029,-0.0003,100.0,518.67,642.76,1593.58,1417.18,14.62,21.61,553.33,2388.0,9081.5,1.3,47.51,521.0,2388.05,8158.23,8.4482,0.03,393,2388,100.0,38.96,23.3099,1
255,0.0026,-0.0002,100.0,518.67,642.94,1584.14,1411.45,14.62,21.61,553.41,2388.04,9083.59,1.3,47.43,521.56,2388.11,8156.1,8.459,0.03,394,2388,100.0,38.87,23.2955,1
256,-0.0015,0.0,100.0,518.67,642.87,1597.32,1410.46,14.62,21.61,553.72,2388.08,9085.8,1.3,47.52,521.39,2388.06,8162.42,8.4515,0.03,392,2388,100.0,38.8,23.39,1
257,-0.0001,-0.0003,100.0,518.67,642.55,1589.05,1408.5,14.62,21.61,553.35,2388.08,9084.46,1.3,47.43,522.07,2388.08,8159.73,8.4912,0.03,393,2388,100.0,38.61,23.2379,1
258,-0.0003,-0.0001,100.0,518.67,643.11,1588.71,1411.78,14.62,21.61,553.14,2388.02,9085.52,1.3,47.66,521.25,2388.05,8155.95,8.4344,0.03,394,2388,100.0,38.79,23.1523,1
259,-0.0007,-0.0003,100.0,518.67,642.49,1594.44,1402.0,14.62,21.61,553.53,2388.04,9082.24,1.3,47.4,521.74,2388.05,8159.88,8.4579,0.03,393,2388,100.0,39.06,23.27,1
260,0.0023,-0.0005,100.0,518.67,642.75,1590.34,1404.15,14.62,21.61,553.4,2388.09,9082.65,1.3,47.38,521.17,2388.08,8167.78,8.4457,0.03,392,2388,100.0,38.85,23.2242,1
261,-0.0023,-0.0001,100.0,518.67,642.35,1584.7,1413.72,14.62,21.61,553.87,2388.04,9084.58,1.3,47.48,521.41,2388.08,8168.24,8.4266,0.03,393,2388,100.0,38.9,23.3225,1
262,-0.003,0.0002,100.0,518.67,642.73,1595.65,1412.04,14.62,21.61,553.35,2388.06,9087.11,1.3,47.71,521.27,2388.05,8158.42,8.4438,0.03,396,2388,100.0,38.65,23.3265,1
263,0.0024,-0.0,100.0,518.67,643.03,1597.47,1411.03,14.62,21.61,553.25,2388.11,9082.36,1.3,47.44,521.58,2388.06,8162.14,8.4237,0.03,394,2388,100.0,38.7,23.2383,1
264,0.0018,0.0005,100.0,518.67,643.23,1593.09,1409.05,14.62,21.61,552.82,2388.11,9090.48,1.3,47.53,521.4,2388.08,8166.51,8.4595,0.03,394,2388,100.0,38.82,23.2402,1
265,-0.0007,-0.0,100.0,518.67,642.84,1596.13,1413.39,14.62,21.61,552.36,2388.07,9089.34,1.3,47.42,521.08,2388.07,8161.8,8.4409,0.03,392,2388,100.0,38.93,23.2513,1
266,-0.0056,-0.0002,100.0,518.67,642.42,1595.07,1410.89,14.62,21.61,552.98,2388.11,9090.83,1.3,47.4,521.91,2388.05,8163.08,8.4516,0.03,393,2388,100.0,38.78,23.2296,1
267,0.0025,0.0,100.0,518.67,642.74,1588.0,1416.67,14.62,21.61,553.86,2387.96,9089.78,1.3,47.7,520.97,2388.15,8164.09,8.4395,0.03,393,2388,100.0,39.02,23.3146,1
268,-0.0051,-0.0002,100.0,518.67,642.95,1589.6,1415.81,14.62,21.61,552.36,2388.08,9086.15,1.3,47.8,521.49,2388.04,8161.05,8.4408,0.03,393,2388,100.0,38.53,23.1989,1
269,-0.0024,0.0002,100.0,518.67,642.4,1588.72,1414.73,14.62,21.61,552.95,2388.08,9088.41,1.3,47.7,520.79,2388.11,8165.26,8.461,0.03,394,2388,100.0,38.57,23.2379,1
270,-0.0001,0.0005,100.0,518.67,642.99,1598.92,1410.7,14.62,21.61,552.94,2388.12,9095.91,1.3,47.72,520.86,2388.03,8165.27,8.4094,0.03,393,2388,100.0,38.78,23.2294,1
271,0.001,-0.0004,100.0,518.67,643.04,1587.7,1409.43,14.62,21.61,553.0,2388.07,9095.8,1.3,47.61,521.08,2388.07,8167.17,8.4663,0.03,394,2388,100.0,38.79,23.3491,1
272,0.0008,0.0003,100.0,518.67,642.52,1587.63,1416.73,14.62,21.61,552.8,2388.04,9091.51,1.3,47.61,521.89,2388.06,8165.79,8.4565,0.03,394,2388,100.0,38.7,23.2586,1
273,-0.0009,0.0004,100.0,518.67,642.71,1593.5,1414.57,14.62,21.61,553.53,2388.05,9093.96,1.3,47.8,521.16,2388.03,8165.88,8.4702,0.03,392,2388,100.0,38.88,23.3038,2
274,0.0065,0.0003,100.0,518.67,642.9,1596.52,1415.03,14.62,21.61,553.62,2388.1,9087.76,1.3,47.5,521.73,2388.06,8161.0,8.4208,0.03,392,2388,100.0,38.86,23.3368,2
275,-0.0014,-0.0004,100.0,518.67,642.49,1591.73,1416.46,14.62,21.61,553.88,2388.09,9096.33,1.3,47.74,521.28,2388.07,8163.27,8.4486,0.03,392,2388,100.0,38.7,23.2868,2
276,-0.0016,0.0005,100.0,518.67,643.29,1597.75,1416.26,14.62,21.61,552.75,2388.1,9085.04,1.3,47.68,521.13,2388.15,8166.6,8.4562,0.03,394,2388,100.0,38.77,23.2349,2
277,0.0027,-0.0003,100.0,518.67,642.75,1589.6,1414.57,14.62,21.61,553.1,2388.1,9093.08,1.3,47.62,520.5,2388.04,8168.0,8.4434,0.03,394,2388,100.0,38.68,23.2392,2
278,-0.0029,-0.0002,100.0,518.67,643.2,1596.77,1414.88,14.62,21.61,553.31,2388.08,9096.96,1.3,47.69,520.99,2388.05,8170.57,8.4291,0.03,395,2388,100.0,38.75,23.1349,2
279,-0.0009,-0.0002,100.0,518.67,642.64,1587.28,1408.75,14.62,21.61,552.95,2388.07,9091.73,1.3,47.5,520.79,2388.1,8169.92,8.4228,0.03,395,2388,100.0,38.59,23.1655,2
280,0.0036,0.0005,100.0,518.67,643.41,1587.63,1414.39,14.62,21.61,553.38,2388.11,9091.2,1.3,47.72,520.96,2388.04,8167.93,8.471,0.03,395,2388,100.0,38.63,23.2841,2
281,0.0049,0.0002,100.0,518.67,642.86,1592.03,1415.7,14.62,21.61,552.99,2388.1,9089.32,1.3,47.64,521.12,2388.1,8167.99,8.4766,0.03,394,2388,100.0,38.62,23.2218,2
282,0.004,0.0,100.0,518.67,643.19,1593.01,1414.92,14.62,21.61,553.47,2388.11,9097.4,1.3,47.6,521.01,2388.06,8169.83,8.4627,0.03,394,2388,100.0,38.78,23.2043,2
283,0.0041,-0.0001,100.0,518.67,642.69,1599.59,1410.39,14.62,21.61,553.02,2388.07,9096.14,1.3,47.7,521.26,2388.13,8173.25,8.4179,0.03,393,2388,100.0,38.74,23.2374,2
284,-0.0015,-0.0,100.0,518.67,642.92,1600.75,1411.6,14.62,21.61,552.67,2388.09,9100.83,1.3,47.81,521.2,2388.05,8168.43,8.471,0.03,395,2388,100.0,38.91,23.1627,2
285,0.0054,0.0001,100.0,518.67,642.63,1594.72,1421.74,14.62,21.61,552.77,2388.06,9094.32,1.3,47.66,521.18,2388.13,8165.43,8.4549,0.03,395,2388,100.0,38.81,23.2154,2
286,-0.0059,0.0004,100.0,518.67,643.26,1595.7,1413.3,14.62,21.61,553.25,2388.12,9096.11,1.3,47.6,521.4,2388.08,8165.99,8.4683,0.03,394,2388,100.0,38.8,23.23,2
287,-0.0004,-0.0003,100.0,518.67,642.87,1590.13,1410.5,14.62,21.61,552.66,2388.11,9094.48,1.3,47.59,520.68,2388.08,8169.05,8.4778,0.03,395,2388,100.0,38.74,23.0978,2
288,0.0009,-0.0005,100.0,518.67,642.57,1595.51,1412.96,14.62,21.61,552.96,2388.07,9105.16,1.3,47.61,520.97,2388.13,8171.86,8.474,0.03,395,2388,100.0,38.82,23.2315,2
289,-0.0004,0.0002,100.0,518.67,642.8,1596.98,1412.85,14.62,21.61,553.36,2388.08,9101.99,1.3,47.76,521.21,2388.16,8170.06,8.4651,0.03,395,2388,100.0,38.66,23.1962,2
290,0.0006,0.0003,100.0,518.67,643.38,1597.31,1417.53,14.62,21.61,552.75,2388.09,9095.29,1.3,47.92,521.23,2388.09,8169.77,8.4809,0.03,393,2388,100.0,38.7,23.1589,2
291,0.0003,0.0002,100.0,518.67,642.73,1596.96,1423.96,14.62,21.61,552.74,2388.06,9095.22,1.3,47.69,520.92,2388.11,8173.34,8.4358,0.03,394,2388,100.0,38.8,23.2397,2
292,-0.0005,0.0001,100.0,518.67,643.18,1598.74,1417.15,14.62,21.61,553.29,2388.11,9102.46,1.3,47.68,520.52,2388.13,8173.21,8.4591,0.03,395,2388,100.0,38.61,23.1636,2
293,0.0022,-0.0003,100.0,518.67,642.85,1593.4,1415.7,14.62,21.61,552.15,2388.11,9102.84,1.3,47.63,521.26,2388.13,8171.13,8.4497,0.03,395,2388,100.0,38.66,23.3428,2
294,-0.0013,0.0004,100.0,518.67,643.31,1598.23,1419.29,14.62,21.61,552.36,2388.06,9103.89,1.3,47.81,521.52,2388.06,8174.19,8.4338,0.03,394,2388,100.0,38.7,23.2208,2
295,-0.0035,-0.0004,100.0,518.67,643.48,1604.22,1420.27,14.62,21.61,552.07,2388.07,9098.6,1.3,47.54,521.12,2388.1,8180.74,8.5006,0.03,394,2388,100.0,38.92,23.1146,2
296,-0.0003,0.0003,100.0,518.67,642.76,1596.62,1419.84,14.62,21.61,553.4,2388.14,9103.57,1.3,47.81,520.79,2388.09,8177.35,8.4808,0.03,394,2388,100.0,38.75,23.184,2
297,0.0036,0.0,100.0,518.67,643.14,1593.39,1414.57,14.62,21.61,552.27,2388.12,9103.53,1.3,47.76,520.36,2388.12,8173.12,8.4436,0.03,394,2388,100.0,38.73,23.2105,2
298,-0.0018,0.0002,100.0,518.67,643.15,1592.5,1417.8,14.62,21.61,553.15,2388.16,9106.5,1.3,47.65,521.03,2388.08,8177.31,8.4821,0.03,395,2388,100.0,38.56,23.1776,2
299,0.0002,-0.0004,100.0,518.67,642.3,1596.66,1407.71,14.62,21.61,552.89,2388.09,9105.74,1.3,47.86,521.02,2388.08,8175.95,8.4671,0.03,395,2388,100.0,38.58,23.1431,2
300,-0.0024,0.0001,100.0,518.67,643.31,1599.51,1413.26,14.62,21.61,552.41,2388.17,9110.61,1.3,47.72,521.08,2388.12,8177.93,8.492,0.03,395,2388,100.0,38.78,23.1073,2
301,-0.0031,0.0001,100.0,518.67,643.0,1594.42,1419.49,14.62,21.61,553.05,2388.05,9104.78,1.3,47.73,521.17,2388.08,8171.97,8.4712,0.03,394,2388,100.0,38.66,23.1525,2
302,0.001,0.0001,100.0,518.67,642.57,1596.24,1412.57,14.62,21.61,551.82,2388.11,9112.68,1.3,47.68,520.95,2388.1,8182.45,8.4444,0.03,395,2388,100.0,38.63,23.2084,2
303,-0.0018,0.0002,100.0,518.67,643.12,1595.24,1415.73,14.62,21.61,552.16,2388.13,9109.51,1.3,47.83,520.68,2388.14,8177.84,8.489,0.03,395,2388,100.0,38.47,23.29,2
304,0.0015,-0.0003,100.0,518.67,642.74,1591.53,1415.68,14.62,21.61,553.46,2388.14,9117.98,1.3,47.86,520.84,2388.12,8180.41,8.4838,0.03,394,2388,100.0,38.68,23.2446,2
305,-0.0014,0.0003,100.0,518.67,643.76,1596.58,1417.18,14.62,21.61,551.64,2388.08,9117.63,1.3,47.85,520.74,2388.12,8182.15,8.4912,0.03,395,2388,100.0,38.65,23.2257,2
306,-0.0016,-0.0004,100.0,518.67,643.2,1599.85,1428.94,14.62,21.61,553.32,2388.09,9116.23,1.3,47.96,521.05,2388.08,8179.62,8.4514,0.03,396,2388,100.0,38.58,23.1492,2
307,0.0013,-0.0004,100.0,518.67,643.06,1594.69,1414.3,14.62,21.61,552.78,2388.11,9111.29,1.3,47.88,520.51,2388.13,8179.49,8.4823,0.03,394,2388,100.0,38.59,23.1777,2
308,-0.0028,-0.0003,100.0,518.67,643.26,1599.01,1417.22,14.62,21.61,551.83,2388.18,9114.84,1.3,47.89,520.16,2388.11,8181.79,8.4815,0.03,395,2388,100.0,38.68,23.1738,2
309,0.0007,-0.0002,100.0,518.67,643.47,1601.15,1415.81,14.62,21.61,552.47,2388.1,9117.84,1.3,48.0,520.56,2388.14,8188.59,8.4821,0.03,395,2388,100.0,38.69,23.2817,2
310,0.0022,-0.0004,100.0,518.67,643.36,1594.27,1419.31,14.62,21.61,552.53,2388.08,9113.65,1.3,47.8,520.58,2388.12,8181.48,8.5005,0.03,394,2388,100.0,38.68,23.1763,2
311,-0.0012,0.0003,100.0,518.67,643.53,1597.39,1416.13,14.62,21.61,551.91,2388.09,9120.14,1.3,47.94,520.41,2388.18,8184.82,8.5047,0.03,398,2388,100.0,38.6,23.2065,2
312,-0.001,0.0004,100.0,518.67,643.94,1601.53,1419.4,14.62,21.61,552.76,2388.1,9122.52,1.3,47.83,520.57,2388.08,8188.56,8.4765,0.03,395,2388,100.0,38.63,23.2001,2
313,0.0037,0.0004,100.0,518.67,643.62,1602.81,1419.33,14.62,21.61,552.43,2388.08,9119.76,1.3,47.98,520.26,2388.12,8190.34,8.4949,0.03,393,2388,100.0,38.56,23.1149,2
314,0.0042,-0.0005,100.0,518.67,643.29,1597.53,1422.06,14.62,21.61,552.13,2388.13,9113.36,1.3,47.84,520.41,2388.08,8183.15,8.4585,0.03,395,2388,100.0,38.81,23.1697,2
315,0.0022,-0.0001,100.0,518.67,642.92,1593.68,1417.15,14.62,21.61,551.92,2388.05,9125.11,1.3,47.84,519.89,2388.12,8189.82,8.5175,0.03,396,2388,100.0,38.83,23.1844,2
316,-0.0025,0.0004,100.0,518.67,643.22,1594.41,1420.88,14.62,21.61,552.08,2388.15,9110.98,1.3,48.03,520.74,2388.12,8192.38,8.4969,0.03,395,2388,100.0,38.63,23.1773,2
317,0.0028,0.0005,100.0,518.67,643.07,1591.15,1421.85,14.62,21.61,552.38,2388.1,9120.69,1.3,47.76,520.34,2388.09,8192.82,8.5117,0.03,394,2388,100.0,38.64,23.2026,2
318,0.0006,0.0004,100.0,518.67,643.45,1605.68,1424.5,14.62,21.61,552.56,2388.14,9130.84,1.3,47.86,520.85,2388.12,8190.33,8.5215,0.03,396,2388,100.0,38.62,23.1177,2
319,-0.0015,0.0001,100.0,518.67,643.88,1590.12,1417.89,14.62,21.61,551.98,2388.12,9122.56,1.3,47.84,520.68,2388.12,8193.16,8.4913,0.03,395,2388,100.0,38.65,23.2522,2
320,-0.0018,0.0005,100.0,518.67,643.65,1593.29,1422.27,14.62,21.61,552.4,2388.19,9124.67,1.3,47.98,520.12,2388.12,8189.26,8.5043,0.03,394,2388,100.0,38.44,23.1068,2
321,0.0027,-0.0,100.0,518.67,643.29,1596.59,1424.3,14.62,21.61,552.68,2388.18,9131.01,1.3,47.99,520.67,2388.11,8191.41,8.4855,0.03,396,2388,100.0,38.67,23.1251,2
322,0.0009,-0.0002,100.0,518.67,643.36,1602.74,1424.5,14.62,21.61,552.87,2388.08,9123.45,1.3,47.95,520.4,2388.13,8193.17,8.5149,0.03,396,2388,100.0,38.68,23.1431,2
323,-0.0003,-0.0002,100.0,518.67,643.3,1596.54,1417.16,14.62,21.61,551.58,2388.16,9125.3,1.3,47.8,520.4,2388.15,8191.63,8.5197,0.03,396,2388,100.0,38.53,23.1715,2
324,0.0011,-0.0001,100.0,518.67,643.43,1598.18,1422.77,14.62,21.61,552.21,2388.14,9118.43,1.3,47.91,520.46,2388.12,8197.09,8.5067,0.03,394,2388,100.0,38.6,23.1527,2
325,-0.0011,-0.0,100.0,518.67,643.56,1598.36,1418.53,14.62,21.61,551.73,2388.15,9124.4,1.3,47.9,520.48,2388.19,8197.72,8.5053,0.03,394,2388,100.0,38.39,23.1541,2
326,-0.0006,-0.0001,100.0,518.67,643.76,1598.5,1420.22,14.62,21.61,552.08,2388.18,9128.58,1.3,47.84,520.56,2388.16,8198.94,8.489,0.03,395,2388,100.0,38.54,23.0459,2
327,-0.0008,0.0001,100.0,518.67,643.74,1595.01,1419.59,14.62,21.61,551.19,2388.11,9135.3,1.3,47.89,520.66,2388.16,8199.53,8.4693,0.03,395,2388,100.0,38.59,23.1095,2
328,0.0013,-0.0,100.0,518.67,643.64,1597.34,1424.02,14.62,21.61,552.54,2388.15,9142.48,1.3,47.85,520.44,2388.15,8201.0,8.4857,0.03,397,2388,100.0,38.44,23.1794,2
329,-0.0015,-0.0003,100.0,518.67,643.59,1598.61,1422.24,14.62,21.61,552.25,2388.16,9138.55,1.3,48.02,520.23,2388.11,8205.66,8.5174,0.03,396,2388,100.0,38.54,23.0458,2
330,-0.0026,-0.0003,100.0,518.67,643.24,1598.34,1423.6,14.62,21.61,551.83,2388.17,9131.63,1.3,47.99,520.46,2388.11,8200.81,8.4981,0.03,396,2388,100.0,38.52,23.0111,2
331,-0.002,-0.0003,100.0,518.67,643.69,1602.79,1425.33,14.62,21.61,552.13,2388.14,9131.48,1.3,47.89,520.24,2388.17,8203.84,8.4578,0.03,395,2388,100.0,38.62,23.0448,2
